"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,10,"7,193","570","62,241","570","0","0","0","0","117","774","3,213","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,11,"13,638","494","104,135","494","0","0","0","0","896","639","900","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,12,"14,332","72","99,424","72","0","0","0","0","489","243","63","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2013,"212,029","6,006","1,635,258","144,144","0","0","0","0","20,032","7,874","27,787"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,1,"18,927","326","113,620","326","0","0","0","0","267","351","536","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,2,"21,183","368","147,004","368","0","0","0","0","364","284","274","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,3,"32,109","691","334,017","691","0","0","0","0","1,461","616","1,674","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,4,"25,698","430","199,350","430","0","0","0","0","1,818","333","459","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,5,"32,869","533","390,435","533","0","0","0","0","2,482","477","2,529","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,6,"43,584","1,290","573,173","1,290","0","0","0","0","2,747","2,750","1,764","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,7,"50,470","688","629,703","688","0","0","0","0","4,106","837","3,636","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,8,"39,208","425","476,864","425","0","0","0","0","4,207","531","3,146","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,9,"27,100","427","286,062","427","0","0","0","0","2,952","180","2,898","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,10,"18,271","294","160,202","294","0","0","0","0","1,331","630","1,899","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,11,"17,923","570","134,932","570","0","0","0","0","818","1,192","860","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,12,"14,819","532","80,404","532","0","0","0","0","515","778","342","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2014,"342,161","6,574","3,525,766","157,776","0","0","0","0","23,068","8,959","20,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,1,"19,847","530","131,818","530","0","0","0","0","304","909","590","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,2,"21,653","545","176,596","545","0","0","0","0","326","756","495","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,3,"29,901","822","297,145","822","0","0","0","0","1,621","1,256","1,998","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,4,"23,479","587","176,168","587","0","0","0","0","1,538","752","1,444","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,5,"34,023","1,697","449,487","1,697","0","0","0","0","2,260","734","1,264","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,6,"33,193","819","341,090","819","0","0","0","0","2,946","1,444","8,685","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,7,"46,749","921","617,318","921","0","0","0","0","4,163","1,418","3,110","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,8,"35,392","882","413,288","882","0","0","0","0","3,238","1,602","5,652","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,9,"24,994","788","230,909","788","0","0","0","0","3,862","1,030","5,062","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,10,"21,871","829","225,532","829","0","0","0","0","1,972","1,053","2,691","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,11,"18,913","612","174,203","612","0","0","0","0","873","990","1,980","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,12,"14,801","333","77,701","333","0","0","0","0","223","472","432","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2015,"324,816","9,365","3,311,255","224,760","0","0","0","0","23,326","12,416","33,403"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,1,"15,710","447","59,409","447","0","0","0","0","279","626","441","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,2,"20,168","393","104,168","393","0","0","0","0","602","639","356","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,3,"28,054","467","188,205","467","0","0","0","0","1,123","698","1,728","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,4,"26,142","611","177,650","611","0","0","0","0","1,213","720","1,184","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,5,"33,476","758","336,460","758","0","0","0","0","2,572","828","2,070","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,6,"39,342","1,058","444,532","1,058","0","0","0","0","3,267","1,372","2,804","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,7,"49,119","906","526,388","906","0","0","0","0","3,720","1,516","3,942","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,8,"45,123","689","529,788","689","0","0","0","0","4,154","932","4,928","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,9,"39,450","700","501,250","700","0","0","0","0","3,364","1,058","3,996","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,10,"28,906","560","303,311","560","0","0","0","0","1,325","1,084","3,114","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,11,"20,029","487","159,804","487","0","0","0","0","767","684","918","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,12,"19,288","311","134,530","311","0","0","0","0","499","531","472","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2016,"364,807","7,387","3,465,495","177,288","0","0","0","0","22,885","10,688","25,953"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,1,"18,887","476","94,216","476","0","0","0","0","298","616","396","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,2,"20,325","396","104,978","396","0","0","0","0","226","450","346","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,3,"32,263","1,125","259,306","1,125","0","0","0","0","1,309","1,098","1,714","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,4,"33,888","1,070","322,936","1,070","0","0","0","0","1,775","594","1,328","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,5,"37,528","2,495","443,485","2,495","0","0","0","0","2,747","2,830","2,732","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,6,"44,852","1,196","568,134","1,196","0","0","0","0","3,051","1,220","3,375","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,7,"56,194","1,082","677,662","1,082","0","0","0","0","3,729","1,256","3,285","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,8,"40,750","734","492,759","734","0","0","0","0","3,107","1,156","5,049","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,9,"33,063","834","391,828","834","0","0","0","0","3,189","608","4,964","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,10,"25,495","1,046","262,857","1,046","0","0","0","0","2,084","1,521","2,934","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,11,"23,696","701","200,131","701","0","0","0","0","1,019","914","1,336","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,12,"16,746","294","114,579","294","0","0","0","0","400","662","558","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2017,"383,687","11,449","3,932,871","274,776","0","0","0","0","22,934","12,925","28,017"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2018,1,"15,986","420","96,626","420","0","0","0","0","284","562","531","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2018,"366,250","5,863","3,725,066","140,712","0","0","0","0","21,463","9,166","18,543"
"Channel Islands NP","CHIS","National Park","Pacific West ","CA",2018,2,"24,878","397","133,415","397","0","0","0","0","523","477","414","Channel Islands NP","CHIS","National Park","Pacific West ","CA",2018,"366,250","5,863","3,725,066","140,712","0","0","0","0","21,463","9,166","18,543"
